date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:36:06	6275/6275	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Nov%202022%2006:15:49%20GMT	https://admin.pixelstrap.com/roxo/assets/images/carousel/3.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/carousel/3.jpg	(from https://admin.pixelstrap.com/roxo/html/template/carousel.html)
02:36:06	782492/782492	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Nov%202022%2006:04:54%20GMT	https://admin.pixelstrap.com/roxo/assets/images/carousel/2.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/carousel/2.jpg	(from https://admin.pixelstrap.com/roxo/html/template/carousel.html)
02:36:07	13095/13095	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Nov%202022%2007:57:11%20GMT	https://admin.pixelstrap.com/roxo/assets/images/carousel/7.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/carousel/7.jpg	(from https://admin.pixelstrap.com/roxo/html/template/carousel.html)
02:36:07	956445/956445	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Nov%202022%2006:05:24%20GMT	https://admin.pixelstrap.com/roxo/assets/images/carousel/4.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/carousel/4.jpg	(from https://admin.pixelstrap.com/roxo/html/template/carousel.html)
02:36:07	147216/147216	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Nov%202022%2006:05:46%20GMT	https://admin.pixelstrap.com/roxo/assets/images/carousel/6.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/carousel/6.jpg	(from https://admin.pixelstrap.com/roxo/html/template/carousel.html)
02:36:07	9926/9926	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Nov%202022%2006:06:26%20GMT	https://admin.pixelstrap.com/roxo/assets/images/carousel/8.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/carousel/8.jpg	(from https://admin.pixelstrap.com/roxo/html/template/carousel.html)
02:36:07	9238/9238	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Nov%202022%2009:49:21%20GMT	https://admin.pixelstrap.com/roxo/assets/images/carousel/9.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/carousel/9.jpg	(from https://admin.pixelstrap.com/roxo/html/template/carousel.html)
02:36:08	7158/7158	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2003:35:23%20GMT	https://admin.pixelstrap.com/roxo/assets/images/cities/1.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/cities/1.jpg	(from https://admin.pixelstrap.com/roxo/html/template/stack.html)
02:36:08	85118/85118	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/login-banner/bg.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/login-banner/bg.jpg	(from https://admin.pixelstrap.com/roxo/html/template/login.html)
02:36:09	10026/10026	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/login-banner/twitter.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/login-banner/twitter.png	(from https://admin.pixelstrap.com/roxo/html/template/login.html)
02:36:09	10481/10481	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/login-banner/facebook.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/login-banner/facebook.png	(from https://admin.pixelstrap.com/roxo/html/template/login.html)
02:36:09	12080/12080	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/login-banner/insta.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/login-banner/insta.png	(from https://admin.pixelstrap.com/roxo/html/template/login.html)
02:36:09	10038/10038	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/login-banner/linkdin.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/login-banner/linkdin.png	(from https://admin.pixelstrap.com/roxo/html/template/login.html)
02:36:10	94846/94846	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/login-banner/center.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/login-banner/center.png	(from https://admin.pixelstrap.com/roxo/html/template/login.html)
02:36:10	55577/55577	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/login-banner/left.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/login-banner/left.png	(from https://admin.pixelstrap.com/roxo/html/template/login.html)
02:36:10	59931/59931	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/login-banner/right.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/login-banner/right.png	(from https://admin.pixelstrap.com/roxo/html/template/login.html)
02:36:10	1306/1306	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/otp.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/otp.js	(from https://admin.pixelstrap.com/roxo/html/template/otp.html)
02:36:11	15547/15547	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/wow.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/wow.js	(from https://admin.pixelstrap.com/roxo/html/template/wow-animation.html)
02:36:11	106/106	---M--	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/wow-custom.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/wow-custom.js	(from https://admin.pixelstrap.com/roxo/html/template/wow-animation.html)
02:36:11	8295/8295	---M-Z	200	added ('OK')	text/css	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/css/vendors/map/mapsjs-ui.css	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/css/vendors/map/mapsjs-ui.css	(from https://admin.pixelstrap.com/roxo/html/template/here-map.html)
02:36:12	230947/230947	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/map/here-map/mapsjs-core1.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/map/here-map/mapsjs-core1.js	(from https://admin.pixelstrap.com/roxo/html/template/here-map.html)
02:36:12	81026/81026	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/map/here-map/mapsjs-ui3.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/map/here-map/mapsjs-ui3.js	(from https://admin.pixelstrap.com/roxo/html/template/here-map.html)
02:36:12	15997/15997	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/map/here-map/mapsjs-mapevents4.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/map/here-map/mapsjs-mapevents4.js	(from https://admin.pixelstrap.com/roxo/html/template/here-map.html)
02:36:12	14952/14952	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/map/here-map/custom.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/map/here-map/custom.js	(from https://admin.pixelstrap.com/roxo/html/template/here-map.html)
02:36:13	150760/150760	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/map/data-map/d3.min.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/map/data-map/d3.min.js	(from https://admin.pixelstrap.com/roxo/html/template/data-map.html)
02:36:13	10971/10971	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/map/data-map/topojson.min.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/map/data-map/topojson.min.js	(from https://admin.pixelstrap.com/roxo/html/template/data-map.html)
02:36:13	140398/140398	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/map/data-map/datamaps.world.min.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/map/data-map/datamaps.world.min.js	(from https://admin.pixelstrap.com/roxo/html/template/data-map.html)
02:36:14	9699/9699	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/map/data-map/custom.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/map/data-map/custom.js	(from https://admin.pixelstrap.com/roxo/html/template/data-map.html)
02:36:14	243469/243469	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/blog/grid/1.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/blog/grid/1.jpg	(from https://admin.pixelstrap.com/roxo/html/template/blog-grid.html)
02:36:14	167127/167127	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/blog/grid/3.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/blog/grid/3.jpg	(from https://admin.pixelstrap.com/roxo/html/template/blog-grid.html)
02:36:15	191796/191796	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/blog/grid/4.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/blog/grid/4.jpg	(from https://admin.pixelstrap.com/roxo/html/template/blog-grid.html)
02:36:15	129550/129550	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/blog/grid/5.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/blog/grid/5.jpg	(from https://admin.pixelstrap.com/roxo/html/template/blog-grid.html)
02:36:16	157829/157829	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/blog/grid/6.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/blog/grid/6.jpg	(from https://admin.pixelstrap.com/roxo/html/template/blog-grid.html)
02:36:16	11488/11488	---M-Z	200	added ('OK')	text/css	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/css/vendors/photoswipe.css	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/css/vendors/photoswipe.css	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:16	52341/52341	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/big-lightgallry/01.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/big-lightgallry/01.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:16	22036/22036	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/lightgallry/01.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/lightgallry/01.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:17	135612/135612	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/big-lightgallry/02.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/big-lightgallry/02.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:17	66381/66381	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/lightgallry/02.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/lightgallry/02.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:17	37162/37162	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/lightgallry/03.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/lightgallry/03.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:17	96280/96280	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/big-lightgallry/04.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/big-lightgallry/04.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:18	51740/51740	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/lightgallry/04.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/lightgallry/04.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:18	52866/52866	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/big-lightgallry/05.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/big-lightgallry/05.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:18	33822/33822	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/lightgallry/05.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/lightgallry/05.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:18	164352/164352	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/big-lightgallry/06.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/big-lightgallry/06.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:18	59715/59715	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/lightgallry/06.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/lightgallry/06.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:19	65326/65326	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/big-lightgallry/07.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/big-lightgallry/07.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:19	61653/61653	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/big-lightgallry/08.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/big-lightgallry/08.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:19	38804/38804	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/lightgallry/08.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/lightgallry/08.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:20	120295/120295	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/big-lightgallry/09.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/big-lightgallry/09.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:20	42359/42359	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/lightgallry/09.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/lightgallry/09.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:20	126725/126725	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/big-lightgallry/010.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/big-lightgallry/010.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:20	61942/61942	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/lightgallry/010.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/lightgallry/010.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:21	199473/199473	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/big-lightgallry/011.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/big-lightgallry/011.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:21	76001/76001	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/lightgallry/011.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/lightgallry/011.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:21	26164/26164	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/lightgallry/012.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/lightgallry/012.jpg	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:21	55901/55901	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/photoswipe/photoswipe.min.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/photoswipe/photoswipe.min.js	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:22	9879/9879	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/photoswipe/photoswipe-ui-default.min.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/photoswipe/photoswipe-ui-default.min.js	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:22	5634/5634	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/photoswipe/photoswipe.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/photoswipe/photoswipe.js	(from https://admin.pixelstrap.com/roxo/html/template/gallery.html)
02:36:22	209267/209267	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/banner.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/banner.jpg	(from https://admin.pixelstrap.com/roxo/html/template/faqs.html)
02:36:23	26899/26899	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/e1.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/e1.jpg	(from https://admin.pixelstrap.com/roxo/html/template/swiper-slider.html)
02:36:23	22848/22848	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/e2.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/e2.jpg	(from https://admin.pixelstrap.com/roxo/html/template/swiper-slider.html)
02:36:23	31559/31559	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/e3.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/e3.jpg	(from https://admin.pixelstrap.com/roxo/html/template/swiper-slider.html)
02:36:23	28021/28021	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/e4.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/e4.jpg	(from https://admin.pixelstrap.com/roxo/html/template/swiper-slider.html)
02:36:23	27278/27278	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/e5.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/e5.jpg	(from https://admin.pixelstrap.com/roxo/html/template/swiper-slider.html)
02:36:24	25759/25759	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/e6.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/e6.jpg	(from https://admin.pixelstrap.com/roxo/html/template/swiper-slider.html)
02:36:24	26679/26679	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/product/e7.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/product/e7.jpg	(from https://admin.pixelstrap.com/roxo/html/template/swiper-slider.html)
02:36:24	4641/4641	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/swiper-slider/swiper-slider-page.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/swiper-slider/swiper-slider-page.js	(from https://admin.pixelstrap.com/roxo/html/template/swiper-slider.html)
02:36:25	42417/42417	---M-Z	200	added ('OK')	text/css	date:Thu,%2022%20Dec%202022%2003:28:00%20GMT	https://admin.pixelstrap.com/roxo/assets/css/vendors/calendar.css	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/css/vendors/calendar.css	(from https://admin.pixelstrap.com/roxo/html/template/calender.html)
02:36:25	1581/1581	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/calender/initialize.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/calender/initialize.js	(from https://admin.pixelstrap.com/roxo/html/template/calender.html)
02:36:25	269560/269560	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/calender/main.min.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/calender/main.min.js	(from https://admin.pixelstrap.com/roxo/html/template/calender.html)
02:36:26	1562/1562	---M-Z	200	added ('OK')	text/css	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/css/vendors/jkanban.min.css	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/css/vendors/jkanban.min.css	(from https://admin.pixelstrap.com/roxo/html/template/kanban-board.html)
02:36:26	71519/71519	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/jkanban.min.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/jkanban.min.js	(from https://admin.pixelstrap.com/roxo/html/template/kanban-board.html)
02:36:26	57250/57250	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/jkanban-custom.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/jkanban-custom.js	(from https://admin.pixelstrap.com/roxo/html/template/kanban-board.html)
02:36:27	11087/11087	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/login-banner/google.png	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/login-banner/google.png	(from https://admin.pixelstrap.com/roxo/html/template/login.html)
02:36:27	76388/76388	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/js/map/here-map/mapsjs-service2.js	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/js/map/here-map/mapsjs-service2.js	(from https://admin.pixelstrap.com/roxo/html/template/here-map.html)
02:36:27	56429/56429	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Dec%202022%2012:17:09%20GMT	https://admin.pixelstrap.com/roxo/assets/images/blog/detail/1.jpg	C:/My%20Web%20Sites/dashbejo/admin.pixelstrap.com/roxo/assets/images/blog/detail/1.jpg	(from https://admin.pixelstrap.com/roxo/html/template/blog-details.html)
